"travel_name";"travel_image"
"소망의탑";"http://tong.visitkorea.or.kr/cms/resource/71/2716471_image2_1.jpg"
"수로부인 헌화공원 (남화산 해맞이공원)";"http://tong.visitkorea.or.kr/cms/resource/78/2014078_image2_1.jpg"
"쉰움산";"http://tong.visitkorea.or.kr/cms/resource/00/1425900_image2_1.jpg"
"신남해변";"http://tong.visitkorea.or.kr/cms/resource/70/1581570_image2_1.jpg"
"신흥사(삼척)";"http://tong.visitkorea.or.kr/cms/resource/73/186073_image2_1.jpg"
"영은사(삼척)";"http://tong.visitkorea.or.kr/cms/resource/96/1433996_image2_1.jpg"
"용화마을";"http://tong.visitkorea.or.kr/cms/resource/36/1813636_image2_1.jpg"
"용화해변";"http://tong.visitkorea.or.kr/cms/resource/19/1434019_image2_1.jpg"
"원평해수욕장";"http://tong.visitkorea.or.kr/cms/resource/38/1581538_image2_1.jpg"
"월천유원지";"http://tong.visitkorea.or.kr/cms/resource/36/1434036_image2_1.jpg"
"육향산";"http://tong.visitkorea.or.kr/cms/resource/37/1813537_image2_1.jpg"
"이사부길(새천년해안도로)";"http://tong.visitkorea.or.kr/cms/resource/87/2642487_image2_1.jpg"
"이사부사자공원&그림책 나라";"http://tong.visitkorea.or.kr/cms/resource/11/2647411_image2_1.bmp"
"임원해변";"http://tong.visitkorea.or.kr/cms/resource/70/1434170_image2_1.jpg"
"작은후진해수욕장";"http://tong.visitkorea.or.kr/cms/resource/26/2716526_image2_1.jpg"
"장호어촌체험마을";"http://tong.visitkorea.or.kr/cms/resource/20/1147420_image2_1.jpg"
"장호해수욕장(장호항, 장호해변)";"http://tong.visitkorea.or.kr/cms/resource/61/2642261_image2_1.jpg"
"재동 마을관리휴양지";"http://tong.visitkorea.or.kr/cms/resource/27/1581527_image2_1.jpg"
"천은사(삼척)";"http://tong.visitkorea.or.kr/cms/resource/11/1434211_image2_1.jpg"
"초곡해수욕장";"http://tong.visitkorea.or.kr/cms/resource/04/1813604_image2_1.jpg"
"하맹방해변";"http://tong.visitkorea.or.kr/cms/resource/49/1581549_image2_1.jpg"
"한재밑해변";"http://tong.visitkorea.or.kr/cms/resource/45/1581545_image2_1.jpg"
"해가사의 터(수로부인공원)";"http://tong.visitkorea.or.kr/cms/resource/27/215527_image2_1.jpg"
"환선굴 (대이리 동굴지대)";"http://tong.visitkorea.or.kr/cms/resource/60/2665260_image2_1.jpg"
"황영조 기념공원";"http://tong.visitkorea.or.kr/cms/resource/82/2716682_image2_1.jpg"
"후진마을";"http://tong.visitkorea.or.kr/cms/resource/59/1813659_image2_1.jpg"
"계조암(속초)";"http://tong.visitkorea.or.kr/cms/resource/43/2707443_image2_1.jpg"
"금강굴";"http://tong.visitkorea.or.kr/cms/resource/37/1966637_image2_1.jpg"
"다이나믹 메이즈 (속초점)";"http://tong.visitkorea.or.kr/cms/resource/10/2456710_image2_1.JPG"
"대포마을";"http://tong.visitkorea.or.kr/cms/resource/55/2494355_image2_1.jpg"
"대포항";"http://tong.visitkorea.or.kr/cms/resource/07/2653407_image2_1.jpg"
"대포항 전망대";"http://tong.visitkorea.or.kr/cms/resource/91/2711191_image2_1.jpg"
"동명마을";"http://tong.visitkorea.or.kr/cms/resource/67/677267_image2_1.jpg"
"동명항";"http://tong.visitkorea.or.kr/cms/resource/18/2365118_image2_1.jpg"
"보광사(속초)";"http://tong.visitkorea.or.kr/cms/resource/44/166144_image2_1.jpg"
"상도문돌담마을";"http://tong.visitkorea.or.kr/cms/resource/93/2658993_image2_1.jpg"
"설악 관광특구";"http://tong.visitkorea.or.kr/cms/resource/39/1950339_image2_1.jpg"
"설악 흔들바위";"http://tong.visitkorea.or.kr/cms/resource/33/186633_image2_1.jpg"
"설악산 권금성";"http://tong.visitkorea.or.kr/cms/resource/93/175293_image2_1.jpg"
"설악산 울산바위";"http://tong.visitkorea.or.kr/cms/resource/95/2711195_image2_1.jpg"
"설악산 케이블카";"http://tong.visitkorea.or.kr/cms/resource/08/1950308_image2_1.jpg"
"속초 설악해맞이공원";"http://tong.visitkorea.or.kr/cms/resource/43/1186143_image2_1.jpg"
"속초 엑스포타워";"http://tong.visitkorea.or.kr/cms/resource/02/2617802_image2_1.jpg"
"속초 조양동 유적";"http://tong.visitkorea.or.kr/cms/resource/97/2352297_image2_1.jpg"
"속초 하도문쌈채 마을";"http://tong.visitkorea.or.kr/cms/resource/07/2352307_image2_1.jpg"
"속초관광수산시장 닭강정골목";"http://tong.visitkorea.or.kr/cms/resource/63/2368663_image2_1.jpg"
"속초등대전망대";"http://tong.visitkorea.or.kr/cms/resource/70/2711170_image2_1.jpg"
"속초스파랜드";"http://tong.visitkorea.or.kr/cms/resource/11/2352311_image2_1.jpg"
"속초엑스포유람선";"http://tong.visitkorea.or.kr/cms/resource/59/166159_image2_1.jpg"
"속초해수욕장";"http://tong.visitkorea.or.kr/cms/resource/40/2616840_image2_1.jpg"
"쌍천길";"http://tong.visitkorea.or.kr/cms/resource/52/2712852_image2_1.jpg"
"아바이마을";"http://tong.visitkorea.or.kr/cms/resource/73/2711173_image2_1.jpg"
"아바이마을 갯배";"http://tong.visitkorea.or.kr/cms/resource/81/2711181_image2_1.jpg"
"영금정";"http://tong.visitkorea.or.kr/cms/resource/96/2716496_image2_1.jpg"
"영랑호";"http://tong.visitkorea.or.kr/cms/resource/65/2711165_image2_1.jpg"
"영랑호 습지생태공원";"http://tong.visitkorea.or.kr/cms/resource/94/2548594_image2_1.jpg"
"영랑호 화랑도 체험관광단지";"http://tong.visitkorea.or.kr/cms/resource/21/2353721_image2_1.JPG"
"외옹치마을";"http://tong.visitkorea.or.kr/cms/resource/65/2494965_image2_1.jpg"
"외옹치항";"http://tong.visitkorea.or.kr/cms/resource/56/2549956_image2_1.jpg"
"외옹치해변";"http://tong.visitkorea.or.kr/cms/resource/81/2607581_image2_1.jpg"
"육담폭포";"http://tong.visitkorea.or.kr/cms/resource/43/1966643_image2_1.jpg"
"응골딸기Lab(응골딸기마을영농조합법인)";"http://tong.visitkorea.or.kr/cms/resource/93/2698793_image2_1.bmp"
"장사(사진)마을";"http://tong.visitkorea.or.kr/cms/resource/38/1813638_image2_1.jpg"
"장사항";"http://tong.visitkorea.or.kr/cms/resource/86/1813686_image2_1.jpg"
"조양동 선사유적지";"http://tong.visitkorea.or.kr/cms/resource/17/2785917_image2_1.jpg"
"척산온천지구";"http://tong.visitkorea.or.kr/cms/resource/55/1950455_image2_1.jpg"
"천당폭포";"http://tong.visitkorea.or.kr/cms/resource/74/1966674_image2_1.jpg"
"청대산";"http://tong.visitkorea.or.kr/cms/resource/97/217597_image2_1.jpg"
"청초호";"http://tong.visitkorea.or.kr/cms/resource/61/2711161_image2_1.jpg"
"청초호 둘레길";"http://tong.visitkorea.or.kr/cms/resource/70/2607670_image2_1.jpg"
"학사평 콩꽃마을 순두부촌";"http://tong.visitkorea.or.kr/cms/resource/34/2365134_image2_1.jpg"
"광치계곡";"http://tong.visitkorea.or.kr/cms/resource/77/2566477_image2_1.jpg"
"광치자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/09/1813309_image2_1.JPG"
"국토정중앙천문대";"http://tong.visitkorea.or.kr/cms/resource/46/1583246_image2_1.jpg"
"두타연 평화누리길";"http://tong.visitkorea.or.kr/cms/resource/81/2566481_image2_1.jpg"
"두타연 (강원평화지역 국가지질공원)";"http://tong.visitkorea.or.kr/cms/resource/15/2668215_image2_1.jpg"
"백석산지구 전투전적비";"http://tong.visitkorea.or.kr/cms/resource/48/2668048_image2_1.jpg"
"사명산";"http://tong.visitkorea.or.kr/cms/resource/96/2566496_image2_1.jpg"
"소양호(양구)";"http://tong.visitkorea.or.kr/cms/resource/71/176171_image2_1.jpg"
"소지섭길";"http://tong.visitkorea.or.kr/cms/resource/03/2566503_image2_1.jpg"
"수입천(하천)";"http://tong.visitkorea.or.kr/cms/resource/70/172170_image2_1.jpg"
"양구 국토정중앙배꼽마을";"http://tong.visitkorea.or.kr/cms/resource/69/2494869_image2_1.jpg"
"군위 삼국유사 테마파크";"http://tong.visitkorea.or.kr/cms/resource/90/2703790_image2_1.jpg"
"군위 상매댁";"http://tong.visitkorea.or.kr/cms/resource/48/2493448_image2_1.jpg"
"군위 아미타여래삼존 석굴";"http://tong.visitkorea.or.kr/cms/resource/36/2493436_image2_1.jpg"
"군위 장곡자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/04/1613404_image2_1.jpg"
"군위 팔공산능금마을";"http://tong.visitkorea.or.kr/cms/resource/26/2533726_image2_1.jpg"
"군위 화산산성 전망대";"http://tong.visitkorea.or.kr/cms/resource/47/2639547_image2_1.JPG"
"군위향교";"http://tong.visitkorea.or.kr/cms/resource/07/691507_image2_1.jpg"
"김수환추기경 사랑과나눔공원(김수환추기경생가)";"http://tong.visitkorea.or.kr/cms/resource/78/2757078_image2_1.jpg"
"대율리 송림";"http://tong.visitkorea.or.kr/cms/resource/04/2493504_image2_1.jpg"
"법주사";"http://tong.visitkorea.or.kr/cms/resource/01/691701_image2_1.jpg"
"사라온이야기마을";"http://tong.visitkorea.or.kr/cms/resource/73/2757073_image2_1.JPG"
"위천수변테마공원";"http://tong.visitkorea.or.kr/cms/resource/70/2638670_image2_1.png"
"인각사";"http://tong.visitkorea.or.kr/cms/resource/12/1613412_image2_1.jpg"
"일연공원";"http://tong.visitkorea.or.kr/cms/resource/22/2757122_image2_1.jpg"
"장군당(효령사)";"http://tong.visitkorea.or.kr/cms/resource/59/1968259_image2_1.jpg"
"창평지친환경생태공원(창평지)";"http://tong.visitkorea.or.kr/cms/resource/13/2757113_image2_1.JPG"
"팔공산도립공원(군위군)";"http://tong.visitkorea.or.kr/cms/resource/31/655731_image2_1.jpg"
"팔공산하늘정원";"http://tong.visitkorea.or.kr/cms/resource/06/2737006_image2_1.jpg"
"학소대";"http://tong.visitkorea.or.kr/cms/resource/66/2536266_image2_1.jpg"
"한밤마을";"http://tong.visitkorea.or.kr/cms/resource/55/2675655_image2_1.jpg"
"화본역";"http://tong.visitkorea.or.kr/cms/resource/75/1873775_image2_1.jpg"
"화산산성";"http://tong.visitkorea.or.kr/cms/resource/41/2616641_image2_1.jpg"
"강변공원";"http://tong.visitkorea.or.kr/cms/resource/79/2754079_image2_1.JPG"
"국립김천치유의숲";"http://tong.visitkorea.or.kr/cms/resource/41/2675641_image2_1.JPG"
"김천 녹색미래과학관";"http://tong.visitkorea.or.kr/cms/resource/53/2369353_image2_1.jpg"
"대성저수지";"http://tong.visitkorea.or.kr/cms/resource/73/2765873_image2_1.jpg"
"산내들패밀리어드벤처파크";"http://tong.visitkorea.or.kr/cms/resource/54/2501554_image2_1.JPG"
"수도산자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/57/2369357_image2_1.jpg"
"수도암(김천)";"http://tong.visitkorea.or.kr/cms/resource/56/2687556_image2_1.jpg"
"애니멀필드";"http://tong.visitkorea.or.kr/cms/resource/82/2766982_image2_1.jpg"
"오봉저수지";"http://tong.visitkorea.or.kr/cms/resource/05/2754105_image2_1.jpg"
"용화사(김천)";"http://tong.visitkorea.or.kr/cms/resource/56/181156_image2_1.jpg"
"원계서원";"http://tong.visitkorea.or.kr/cms/resource/67/2764967_image2_1.jpg"
"조각공원(강변조각공원)";"http://tong.visitkorea.or.kr/cms/resource/81/2754081_image2_1.jpg"
"증산계곡";"http://tong.visitkorea.or.kr/cms/resource/40/2754140_image2_1.jpg"
"직지문화공원";"http://tong.visitkorea.or.kr/cms/resource/54/644554_image2_1.jpg"
"청암사(김천)";"http://tong.visitkorea.or.kr/cms/resource/91/592291_image2_1.jpg"
"경북전통음식체험관 모심정";"http://tong.visitkorea.or.kr/cms/resource/75/2007975_image2_1.jpg"
"국립 대야산자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/70/1958770_image2_1.jpg"
"궁터산촌생태체험마을";"http://tong.visitkorea.or.kr/cms/resource/36/1958736_image2_1.jpg"
"김룡사(문경)";"http://tong.visitkorea.or.kr/cms/resource/54/2367654_image2_1.jpg"
"대승사(문경)";"http://tong.visitkorea.or.kr/cms/resource/95/1967495_image2_1.jpg"
"대야산";"http://tong.visitkorea.or.kr/cms/resource/31/1893631_image2_1.jpg"
"대야산 용추계곡";"http://tong.visitkorea.or.kr/cms/resource/69/2367669_image2_1.jpg"
"문경 가은오픈세트장";"http://tong.visitkorea.or.kr/cms/resource/10/2352710_image2_1.JPG"
"문경단산 모노레일";"http://tong.visitkorea.or.kr/cms/resource/27/2659827_image2_1.jpg"
"문경새재 오픈세트장";"http://tong.visitkorea.or.kr/cms/resource/60/2352760_image2_1.JPG"
"문경새재 제1 관문 주흘관";"http://tong.visitkorea.or.kr/cms/resource/76/2768976_image2_1.jpg"
"문경새재 3관문(조령관)";"http://tong.visitkorea.or.kr/cms/resource/03/2392703_image2_1.jpg"
"문경새재도립공원";"http://tong.visitkorea.or.kr/cms/resource/56/1613456_image2_1.jpg"
"문경에코랄라";"http://tong.visitkorea.or.kr/cms/resource/67/2599067_image2_1.jpg"
"문경오미자체험촌 (문경오미자마을)";"http://tong.visitkorea.or.kr/cms/resource/14/2672714_image2_1.jpg"
"문경종합온천";"http://tong.visitkorea.or.kr/cms/resource/84/1958784_image2_1.jpg"
"불정자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/83/1070183_image2_1.jpg"
"선유동계곡(문경)";"http://tong.visitkorea.or.kr/cms/resource/64/2367664_image2_1.jpg"
"쌍룡계곡";"http://tong.visitkorea.or.kr/cms/resource/13/1958813_image2_1.jpg"
"운달산";"http://tong.visitkorea.or.kr/cms/resource/40/1893640_image2_1.jpg"
"운암사(문경)";"http://tong.visitkorea.or.kr/cms/resource/24/1958824_image2_1.jpg"
"조령산";"http://tong.visitkorea.or.kr/cms/resource/50/2005750_image2_1.jpg"
"주흘산";"http://tong.visitkorea.or.kr/cms/resource/14/1893614_image2_1.jpg"
"진남교반";"http://tong.visitkorea.or.kr/cms/resource/34/2352634_image2_1.jpg"
"충절사·상의재";"http://tong.visitkorea.or.kr/cms/resource/15/2738815_image2_1.jpg"
"혜국사";"http://tong.visitkorea.or.kr/cms/resource/84/1615184_image2_1.jpg"
"황장산";"http://tong.visitkorea.or.kr/cms/resource/38/1958838_image2_1.jpg"
"구마계곡(고선계곡)";"http://tong.visitkorea.or.kr/cms/resource/27/221627_image2_1.jpg"
"국립 청옥산자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/01/1999501_image2_1.jpg"
"국립백두대간수목원";"http://tong.visitkorea.or.kr/cms/resource/08/2508208_image2_1.jpg"
"다덕약수탕";"http://tong.visitkorea.or.kr/cms/resource/32/221632_image2_1.jpg"
"백두대간협곡열차(V-트레인)";"http://tong.visitkorea.or.kr/cms/resource/42/2020642_image2_1.jpg"
"백천계곡";"http://tong.visitkorea.or.kr/cms/resource/51/221651_image2_1.jpg"
"범바위 전망대";"http://tong.visitkorea.or.kr/cms/resource/34/2716434_image2_1.jpg"
"봉화 금강소나무림";"http://tong.visitkorea.or.kr/cms/resource/51/1166551_image2_1.jpg"
"봉화 닭실마을";"http://tong.visitkorea.or.kr/cms/resource/47/2652547_image2_1.jpg"
"봉화 대현리 열목어 서식지";"http://tong.visitkorea.or.kr/cms/resource/21/488421_image2_1.jpg"
"봉화 서동리 동ㆍ서 삼층석탑";"http://tong.visitkorea.or.kr/cms/resource/65/221765_image2_1.jpg"
"봉화 청암정";"http://tong.visitkorea.or.kr/cms/resource/69/221769_image2_1.jpg"
"봉화산사";"http://tong.visitkorea.or.kr/cms/resource/47/2769647_image2_1.jpg"
"분천 산타마을";"http://tong.visitkorea.or.kr/cms/resource/52/2020652_image2_1.jpg"
"분천역";"http://tong.visitkorea.or.kr/cms/resource/47/2020647_image2_1.jpg"
"사미정계곡";"http://tong.visitkorea.or.kr/cms/resource/56/221656_image2_1.jpg"
"삼계서원";"http://tong.visitkorea.or.kr/cms/resource/37/2717737_image2_1.jpg"
"석천계곡";"http://tong.visitkorea.or.kr/cms/resource/64/221664_image2_1.jpg"
"승부역(봉화)";"http://tong.visitkorea.or.kr/cms/resource/76/1823576_image2_1.JPG"
"오전약수탕";"http://tong.visitkorea.or.kr/cms/resource/69/221669_image2_1.jpg"
"옥방천";"http://tong.visitkorea.or.kr/cms/resource/17/1979217_image2_1.jpg"
"워낭소리공원";"http://tong.visitkorea.or.kr/cms/resource/98/2704498_image2_1.jpg"
"천성사";"http://tong.visitkorea.or.kr/cms/resource/24/1166824_image2_1.jpg"
"청량사(봉화)";"http://tong.visitkorea.or.kr/cms/resource/43/222043_image2_1.jpg"
"청량산도립공원";"http://tong.visitkorea.or.kr/cms/resource/93/1737993_image2_1.jpg"
"청량산비나리마을";"http://tong.visitkorea.or.kr/cms/resource/13/2633013_image2_1.bmp"
"청량폭포";"http://tong.visitkorea.or.kr/cms/resource/97/2766997_image2_1.jpg"
"청옥산";"http://tong.visitkorea.or.kr/cms/resource/32/607832_image2_1.jpg"
"축서사(봉화)";"http://tong.visitkorea.or.kr/cms/resource/91/2409091_image2_1.JPG"
"춘양목송이마을";"http://tong.visitkorea.or.kr/cms/resource/80/1979180_image2_1.jpg"
"현불사";"http://tong.visitkorea.or.kr/cms/resource/26/2769526_image2_1.png"
"35번 국도 선유교";"http://tong.visitkorea.or.kr/cms/resource/65/2674965_image2_1.JPG"
"경북 상주 함창·이안·공검면 [슬로시티]";"http://tong.visitkorea.or.kr/cms/resource/44/2026044_image2_1.jpg"
"경천섬(경천섬공원)";"http://tong.visitkorea.or.kr/cms/resource/51/2772651_image2_1.jpg"
"광덕사(상주)";"http://tong.visitkorea.or.kr/cms/resource/48/1967248_image2_1.jpg"
"나각산";"http://tong.visitkorea.or.kr/cms/resource/39/2756739_image2_1.jpg"
"낙동강 경천대(경천대 전망대)";"http://tong.visitkorea.or.kr/cms/resource/17/2031217_image2_1.JPG"
"남장사";"http://tong.visitkorea.or.kr/cms/resource/94/1811294_image2_1.jpg"
"노음산";"http://tong.visitkorea.or.kr/cms/resource/62/1967462_image2_1.jpg"
"도남서원";"http://tong.visitkorea.or.kr/cms/resource/44/181144_image2_1.jpg"
"동해사(상주)";"http://tong.visitkorea.or.kr/cms/resource/06/1967506_image2_1.jpg"
"문장대";"http://tong.visitkorea.or.kr/cms/resource/07/2604707_image2_1.jpg"
"밤원마을";"http://tong.visitkorea.or.kr/cms/resource/89/2630989_image2_1.bmp"
"백화산";"http://tong.visitkorea.or.kr/cms/resource/85/2405185_image2_1.jpg"
"북장사(상주)";"http://tong.visitkorea.or.kr/cms/resource/55/1967555_image2_1.jpg"
"상락사(상주)";"http://tong.visitkorea.or.kr/cms/resource/76/1967576_image2_1.jpg"
"상주 양진당";"http://tong.visitkorea.or.kr/cms/resource/34/181134_image2_1.jpg"
"상주 허씨비단직물";"http://tong.visitkorea.or.kr/cms/resource/44/2672744_image2_1.jpg"
"상주 화달리 삼층석탑";"http://tong.visitkorea.or.kr/cms/resource/15/203115_image2_1.jpg"
"상주오작당";"http://tong.visitkorea.or.kr/cms/resource/51/181151_image2_1.jpg"
"성주봉자연휴양림";"http://tong.visitkorea.or.kr/cms/resource/93/1967593_image2_1.jpg"
"속리산국립공원(경북)";"http://tong.visitkorea.or.kr/cms/resource/25/609425_image2_1.jpg"
"승곡마을";"http://tong.visitkorea.or.kr/cms/resource/61/2632761_image2_1.bmp"
"신흥사(상주)";"http://tong.visitkorea.or.kr/cms/resource/06/1958806_image2_1.jpg"
"연수암(상주)";"http://tong.visitkorea.or.kr/cms/resource/87/1968187_image2_1.jpg"
"오송폭포";"http://tong.visitkorea.or.kr/cms/resource/62/1958962_image2_1.jpg"
"옥량폭포";"http://tong.visitkorea.or.kr/cms/resource/70/1891370_image2_1.jpg"
"용화사(상주)";"http://tong.visitkorea.or.kr/cms/resource/56/181156_image2_1.jpg"
"용흥사(상주)";"http://tong.visitkorea.or.kr/cms/resource/38/1968238_image2_1.jpg"
"장각폭포";"http://tong.visitkorea.or.kr/cms/resource/53/1891353_image2_1.jpg"
"전고령가야왕릉";"http://tong.visitkorea.or.kr/cms/resource/35/2044035_image2_1.jpg"
"전사벌왕릉";"http://tong.visitkorea.or.kr/cms/resource/57/203057_image2_1.jpg"
"정기룡장군유적지(충의사)";"http://tong.visitkorea.or.kr/cms/resource/32/181032_image2_1.jpg"
